0	2.613141	42.5649926899	6.01433205605
68	2.200298	522.530074116	0.48992395401
141	2.265018	544.324069319	0.470308065414
212	2.0842316	397.403238838	0.644181966782
282	2.0006397	476.363463099	0.53740477562
353	1.9980214	494.199957932	0.518008947372
419	1.826935	504.057050069	0.507879018784
491	1.8948358	558.493257719	0.458376169205
563	1.7398247	501.594053046	0.510372877121
633	1.734053	534.709349455	0.478764772415
699	1.7420815	451.911922485	0.566482067108
770	1.5943401	522.145368323	0.490284919739
838	1.7776272	435.604426383	0.587689161301
909	1.8926914	537.722395413	0.476082086563
979	1.5434451	550.006440823	0.465449094772
1047	1.2965016	650.024986576	0.393831014633
1115	1.6448265	458.736012557	0.55805516243
1185	1.309955	584.373461977	0.438076019287
1251	1.2305883	492.517043398	0.519778966904
1322	1.1938227	512.486056693	0.499525785446
1393	1.3838538	495.657029959	0.516486167908
1460	1.219323	488.101516797	0.524481058121
1530	1.2986928	504.059179698	0.507876873016
1602	1.0620798	572.690406143	0.447012901306
1673	1.5266497	447.314705737	0.572304010391
1745	1.0968546	484.45658514	0.528427124023
1818	1.0509983	437.463286009	0.585191965103
1888	1.0093281	457.423923911	0.55965590477
1960	1.020783	491.220332811	0.521151065826
2030	0.9301453	496.256762315	0.515861988068
2098	0.91143125	488.359478976	0.524204015732
2168	0.84053427	535.450629206	0.478101968765
2241	1.2430983	489.173109602	0.523332118988
2310	0.8999587	475.988633815	0.537827968597
2378	0.939817	514.650367723	0.497425079346
2449	0.8831994	520.359136074	0.491967916489
2518	0.82001364	517.253304545	0.494921922684
2588	1.0311517	488.802557316	0.523728847504
2660	0.82393146	555.229003781	0.461071014404
2726	0.9432323	490.25255173	0.522179841995
2797	0.85801166	496.103827987	0.51602101326
2869	0.6441591	518.158898768	0.494056940079
2935	0.6702127	507.964674247	0.503972053528
3005	0.9871582	391.758335714	0.653464078903
3077	0.8609386	506.25704239	0.505671977997
3142	0.68797135	471.093121615	0.543416976929
3210	0.83356726	501.904716141	0.510056972504
3279	0.64317167	540.404889777	0.473718881607
3348	0.73587143	540.970113031	0.473223924637
3417	0.5996053	486.952001473	0.525719165802
3488	0.7747435	469.514584469	0.5452439785
3555	0.71386623	458.687609039	0.558114051819
3625	0.70635355	477.420378124	0.53621506691
3697	0.6519705	388.841485819	0.65836596489
3765	0.6614195	469.93439644	0.544756889343
3832	0.7360796	458.054015591	0.558886051178
3903	0.8494604	504.377880202	0.507555961609
3975	0.75971687	467.600564391	0.547475814819
4044	0.7848815	482.605538713	0.530453920364
4114	0.60413885	511.64087707	0.500350952148
4186	0.67854357	424.217596147	0.603463888168
4259	0.7364981	440.163655631	0.581601858139
4333	0.5722932	436.000815363	0.587154865265
4406	0.6819986	493.834699447	0.518392086029
4474	0.691559	488.265542082	0.524304866791
4544	0.6131724	554.241963624	0.461892127991
4613	0.63604844	456.978891777	0.560200929642
4685	0.6034658	504.919837164	0.507011175156
4754	0.59437966	443.92426832	0.576674938202
4822	0.6421175	464.386455512	0.551265001297
4892	0.5399091	501.80526209	0.510158061981
4962	0.5807362	503.923156237	0.508013963699
5032	0.60080314	453.199039358	0.564873218536
5102	0.6200214	545.72253146	0.469102859497
5170	0.5638994	480.456222778	0.532826900482
5242	0.56679535	447.668115615	0.571852207184
5314	0.56570005	535.719650471	0.477861881256
5384	0.7161371	445.246154682	0.574962854385
5455	0.48574	475.843506454	0.53799200058
5523	0.42759532	462.033696982	0.554072141647
5595	0.5223109	504.845293537	0.507086038589
5665	0.54877466	442.244698378	0.57886505127
5733	0.45980728	402.475792794	0.636063098907
5802	0.5412907	427.903218016	0.598266124725
5871	0.57323074	488.35481459	0.524209022522
5941	0.57961583	471.065427154	0.543448925018
6013	0.57422996	446.068347123	0.573903083801
6082	0.5350547	436.141785849	0.586965084076
6155	0.5858046	524.210955323	0.488353013992
6221	0.5706031	533.478787132	0.479869127274
6288	0.4663829	504.451337869	0.507482051849
6361	0.58552325	575.010803591	0.445209026337
6428	0.4295029	438.794970544	0.583415985107
6498	0.5210614	484.792556419	0.528060913086
6571	0.44174373	426.826672666	0.599775075912
6640	0.4522339	565.227529304	0.452914953232
6708	0.4777938	468.305384103	0.54665184021
6777	0.5809817	499.712072438	0.512295007706
6849	0.5616457	484.771325699	0.528084039688
6919	0.51207423	482.955020859	0.530070066452
6986	0.43203795	513.669488542	0.498374938965
TrainTime	529.105401
InitialTime	21.293831
FirstSessRunTime	6.014315
